Utilizador:u289,Kaio Pádua,-8.67369,40.7111
Transportadora:t928,Upper Class - Transportes E Serviços, Lda,-7.991371,39.376465,338710830,258,1.0
Transportadora:t204,Inforlider - Sociedade De Organização Informática, Lda,-6.62803,39.727863,402982010,388,1.0
Transportadora:t624,Transportes Tufão, Unipessoal, Lda,-6.5247645,39.7435,990387446,616,1.0
Transportadora:t419,Logicentro - Importação E Comercialização De Computadores, Lda,-6.686903,40.92469,287779983,050,1.0
Transportadora:t127,Sgate - Sociedade Comercial E De Gestão De Artigos Têxteis, Encomendas E Moda, Lda,-8.80212,37.79964,134181449,661,1.0
Transportadora:t845,Paulexpress - Transporte De Mercadorias, Lda,-8.111192,40.93588,649015245,130,1.0
Transportadora:t627,Ideal - Expresso - Serviço De Estafetas, Lda,-8.753162,39.16911,532376361,537,1.0
Transportadora:t097,Plano I9 - Soluções Globais Logísticas, Lda,-8.926529,41.94596,313575578,521,1.0
Transportadora:t359,Logicentro - Importação E Comercialização De Computadores, Lda,-7.696307,37.18792,294179951,423,1.0
Transportadora:t742,Logistaf, Lda,-7.345208,39.103203,046810957,577,1.0
Transportadora:t621,Central Mensageiro - Serviço De Estafetas Móveis, Lda,-7.929661,41.250473,270832237,265,1.0
Transportadora:t929,Transportes Tufão, Unipessoal, Lda,-6.4984255,40.798527,066373427,027,1.0
Transportadora:t509,Upper Class - Transportes E Serviços, Lda,-8.340116,40.050724,539005627,754,1.0
Transportadora:t533,Avintestour - Transporte De Passageiros, Lda,-7.3445325,39.55423,256041556,130,1.0
Transportadora:t013,Ttc - Transportes Teles Do Carmo, Lda,-8.436035,37.55416,554134616,928,1.0
Transportadora:t715,Lopes Pereira & Pereira, Lda,-8.23785,40.40129,567570305,657,1.0
Transportadora:t452,Jet Express - Empresa De Estafetagem, Lda,-6.685564,37.353676,363021488,393,1.0
Transportadora:t592,Portomail - Transporte De Documentos E Encomendas, Lda,-8.348705,37.28414,413678032,816,1.0
Transportadora:t731,Upper Class - Transportes E Serviços, Lda,-6.5067077,37.402367,661542997,485,1.0
Transportadora:t267,Compressores Betico Portugal, Unipessoal, Lda,-7.6649036,39.803017,551473235,554,1.0
Transportadora:t914,Lopes Pereira & Pereira, Lda,-7.945652,40.406094,868506155,229,1.0
Transportadora:t312,Portomail - Transporte De Documentos E Encomendas, Lda,-8.289181,41.918617,345193039,502,1.0
Transportadora:t168,Inforlider - Sociedade De Organização Informática, Lda,-8.86996,38.622963,745658783,279,1.0
Transportadora:t400,Transportes Ideal Da Freixeira, Lda,-7.0452895,41.59152,977700728,465,1.0
Transportadora:t673,Central Mensageiro - Serviço De Estafetas Móveis, Lda,-6.9796324,39.067265,861412679,213,1.0
Transportadora:t734,Transportes Ideal Da Freixeira, Lda,-9.025928,37.855736,832983210,895,1.0
Transportadora:t759,Compressores Betico Portugal, Unipessoal, Lda,-6.723035,41.696716,819587123,637,1.0
Transportadora:t372,Geocargo - Transitários, Lda,-8.210745,38.287853,166928760,491,1.0
Transportadora:t370,Logistaf, Lda,-8.8972025,38.44257,313232636,479,1.0
Transportadora:t552,Dachser Portugal Air And Sea Logistics, S.a.,-8.368439,41.549625,645623537,060,1.0
Transportadora:t387,Be Rapid - Distribuição De Encomendas, Lda,-7.582973,41.591335,575803799,875,1.0
Transportadora:t890,Transportes Ideal Da Freixeira, Lda,-7.6220694,41.628,963956197,929,1.0
Transportadora:t834,Sgate - Sociedade Comercial E De Gestão De Artigos Têxteis, Encomendas E Moda, Lda,-7.1969857,37.213566,756522654,730,1.0
Transportadora:t950,Smartbus - Transportes Personalizados, Lda,-7.2178016,38.871246,205826089,420,1.0
Transportadora:t671,Logicentro - Importação E Comercialização De Computadores, Lda,-8.128463,37.729702,553306552,739,1.0
Transportadora:t837,Central Mensageiro - Serviço De Estafetas Móveis, Lda,-8.084078,39.733818,797611722,161,1.0
Transportadora:t095,Compressores Betico Portugal, Unipessoal, Lda,-6.44845,40.239952,224692722,375,1.0
Transportadora:t917,Transportes Tufão, Unipessoal, Lda,-8.762386,40.42424,474391028,704,1.0
Transportadora:t131,Logicentro - Importação E Comercialização De Computadores, Lda,-6.8175836,40.428104,411355348,182,1.0
Transportadora:t879,Geocargo - Transitários, Lda,-6.6663446,38.186813,957250512,589,1.0
Transportadora:t636,Manuel Valente De Almeida & Filhos, Lda,-7.7323527,38.84311,205404007,915,1.0
Transportadora:t720,Be Rapid - Distribuição De Encomendas, Lda,-9.302472,40.13058,055420677,431,1.0
Transportadora:t637,Fozpost - Entregas E Recolhas De Encomendas, Lda,-6.801057,39.073708,703592557,287,1.0
Transportadora:t783,Upper Class - Transportes E Serviços, Lda,-7.193887,38.002495,829752226,883,1.0
Transportadora:t275,Lopes Pereira & Pereira, Lda,-6.7923584,39.221687,183034104,984,1.0
Transportadora:t197,Be Rapid - Distribuição De Encomendas, Lda,-6.9759774,37.166767,178509450,281,1.0
Transportadora:t563,Jet Express - Empresa De Estafetagem, Lda,-8.297028,37.496643,082772111,717,1.0
Transportadora:t257,Transportes Tufão, Unipessoal, Lda,-7.7872195,39.91756,873558648,721,1.0
Transportadora:t948,Edgar & Prieto, Lda,-8.805053,39.175747,288839515,846,1.0
Transportadora:t280,Transportes Tufão, Unipessoal, Lda,-6.793235,38.296688,061836216,492,1.0
Transportadora:t468,Compressores Betico Portugal, Unipessoal, Lda,-6.5833015,40.94545,715880315,394,1.0
Transportadora:t155,Transportes Tufão, Unipessoal, Lda,-9.147815,39.03206,028582418,759,1.0
Transportadora:t582,Plano I9 - Soluções Globais Logísticas, Lda,-7.3643985,40.931465,099699585,580,1.0
Transportadora:t532,Dachser Portugal Air And Sea Logistics, S.a.,-7.317978,37.47787,402907745,404,1.0
Transportadora:t276,Logicentro - Importação E Comercialização De Computadores, Lda,-6.6143694,37.072617,730342619,131,1.0
Transportadora:t637,M.r.j. - Transportes De Encomendas Urgentes, Lda,-9.137562,38.607853,117159030,331,1.0
Transportadora:t913,Iberomail - Correio Internacional, S.a.,-7.4005585,41.36969,949894914,000,1.0
Transportadora:t639,Central Mensageiro - Serviço De Estafetas Móveis, Lda,-7.050016,40.55749,240597111,524,1.0
Transportadora:t972,Lopes Pereira & Pereira, Lda,-6.7115793,41.11372,515332450,682,1.0
Transportadora:t922,Avintestour - Transporte De Passageiros, Lda,-7.5025935,40.922256,626646959,852,1.0
Transportadora:t125,Dachser Portugal Air And Sea Logistics, S.a.,-8.552357,39.97773,179872682,051,1.0
Transportadora:t735,Futurvida - Fabricação De Veículos Especiais, Lda,-7.773617,40.45647,916043381,213,1.0
Transportadora:t094,Dachser Portugal Air And Sea Logistics, S.a.,-8.816277,39.398212,111834875,356,1.0
Transportadora:t463,Transportes Ideal Da Freixeira, Lda,-8.38669,37.69953,026414370,846,1.0
Transportadora:t481,Lopes Pereira & Pereira, Lda,-9.185684,39.558075,943525937,158,1.0
Transportadora:t885,Fozpost - Entregas E Recolhas De Encomendas, Lda,-8.837684,37.74804,624990723,884,1.0
Transportadora:t885,Inforlider - Sociedade De Organização Informática, Lda,-7.354413,40.76676,428339264,014,1.0
Transportadora:t454,Futurvida - Fabricação De Veículos Especiais, Lda,-7.314719,37.023933,458567105,504,1.0
Transportadora:t072,Smartbus - Transportes Personalizados, Lda,-7.891795,37.18975,812929540,368,1.0
Transportadora:t934,Loriexpress - Transporte De Encomendas, Lda,-7.3446884,39.1446,298236691,219,1.0
Transportadora:t713,Plano I9 - Soluções Globais Logísticas, Lda,-8.411049,38.82747,985914066,604,1.0
Transportadora:t056,Portomail - Transporte De Documentos E Encomendas, Lda,-6.522043,40.932884,577991918,672,1.0
Transportadora:t009,Logicentro - Importação E Comercialização De Computadores, Lda,-8.297411,37.52259,267973645,765,1.0
Transportadora:t987,Upper Class - Transportes E Serviços, Lda,-7.1014357,41.252495,498131300,013,1.0
Transportadora:t940,M.r.j. - Transportes De Encomendas Urgentes, Lda,-7.6895905,40.855305,856356502,661,1.0
Transportadora:t587,Edgar & Prieto, Lda,-6.3454523,41.410553,225716434,160,1.0
Transportadora:t907,Iberomail - Correio Internacional, S.a.,-8.672701,41.55062,186672837,884,1.0
Transportadora:t678,Iberomail - Correio Internacional, S.a.,-7.4780374,39.79471,878806686,248,1.0
Transportadora:t616,Compressores Betico Portugal, Unipessoal, Lda,-8.287188,39.571655,762161639,063,1.0
Transportadora:t996,Jet Express - Empresa De Estafetagem, Lda,-7.191456,39.249893,103137747,697,1.0
Transportadora:t530,Avintestour - Transporte De Passageiros, Lda,-6.5773497,41.48342,980256444,682,1.0
Transportadora:t253,Sistaexpresso - Transporte De Encomendas Postais,unipessoal., Lda,-6.330985,37.90583,515442844,803,1.0
Transportadora:t182,Logistaf, Lda,-9.251141,37.27999,602892975,285,1.0
Transportadora:t926,Futurvida - Fabricação De Veículos Especiais, Lda,-7.196782,41.247276,152888283,909,1.0
Transportadora:t973,Transportes Tufão, Unipessoal, Lda,-6.3972836,40.98318,882564873,603,1.0
Transportadora:t624,Transportes Tufão, Unipessoal, Lda,-6.4147425,40.5354,047976890,764,1.0
Transportadora:t371,Sgate - Sociedade Comercial E De Gestão De Artigos Têxteis, Encomendas E Moda, Lda,-8.31286,41.3401,731537476,427,1.0
Transportadora:t801,Manuel Valente De Almeida & Filhos, Lda,-8.677274,41.194798,426898416,603,1.0
Transportadora:t041,Central Mensageiro - Serviço De Estafetas Móveis, Lda,-8.677908,41.0512,122854170,859,1.0
Loja:l489,CHAVIARTE,-8.713072,37.76923
Loja:l800,C&A,-7.2506676,40.020317
Loja:l707,FLORMAR,-8.748878,39.420914
Loja:l674,FLORMAR,-8.678999,41.17732
Loja:l015,CELEIRO,-8.260791,41.21148
Loja:l316,CARPET STORE,-7.370626,40.18194
Loja:l404,CASA DAS BOLAS DE BERLIM,-6.4866543,38.62182
Loja:l202,HAMBURGUERIA DEGEMA,-6.8953047,41.99211
Loja:l411,CORTEFIEL,-6.6605816,40.201717
Loja:l631,HAMBURGUERIA DEGEMA,-8.759561,37.648537
Loja:l426,CONTINENTE,-7.166914,39.342182
Loja:l051,H&M,-8.436158,38.06141
Loja:l154,GATO PRETO – LIVING SPACES,-8.646229,41.5975
Loja:l078,HAMBURGUERIA DEGEMA,-7.308586,40.278084
Loja:l874,CELEIRO,-6.375102,37.08524
Loja:l611,BSTRONGBURGER KING,-8.612007,38.731133
Loja:l072,CASA DAS BOLAS DE BERLIM,-8.430152,41.69238
Loja:l811,D'ORO JÓIAS,-9.056988,40.07203
Loja:l310,GATO PRETO – LIVING SPACES,-8.261848,39.852974
Loja:l701,CONTINENTE,-9.213368,40.73161
Loja:l317,D'ORO JÓIAS,-8.830184,40.22317
Loja:l176,CELEIRO,-8.511301,37.780487
Loja:l011,BSTRONGBURGER KING,-6.687213,39.067997
Loja:l836,BERTRAND LIVREIROS,-9.26121,38.548546
Loja:l478,COLCHAONET,-6.4074955,38.117985
Loja:l933,FLORMAR,-6.324008,37.868916
Loja:l206,AÇAÍ NATURA,-8.677166,38.747677
Loja:l390,COLCHAONET,-9.307922,37.286102
Loja:l785,H&M,-7.922634,40.498283
Loja:l874,CINEPLACE,-7.7547398,39.639034
Loja:l878,COFFEE & SOFT,-7.541625,40.527634
Loja:l639,HOME NUT,-6.953933,39.184334
Loja:l787,H&M,-7.116619,39.104202
Loja:l627,C&A,-7.3511834,39.863827
Loja:l721,CHAVIARTE,-6.6686854,41.30713
Loja:l873,C&A,-7.2304516,41.87683
Loja:l180,HEBE GYROS,-8.508677,37.35033
Loja:l274,EQUIVALENZA,-9.307572,39.584335
Loja:l857,CORTEFIEL,-7.0278378,38.532352
Loja:l853,CARPET STORE,-6.8350487,41.332355
Loja:l340,CORTEFIEL,-6.793412,39.32612
Loja:l515,CALÇADO GUIMARÃES,-8.833803,41.53544
Loja:l091,CORTEFIEL,-6.417945,41.571243
Loja:l810,CINEPLACE,-7.5745153,39.203598
Loja:l486,BSTRONGBURGER KING,-7.890789,40.469795
Loja:l541,ACABEHOME,-7.831404,38.226227
Loja:l202,FORTE STORE,-6.777478,40.9836
Loja:l765,AÇAÍ NATURA,-7.7379465,40.53634
Loja:l169,CHAVIARTE,-6.6747994,37.715813
Loja:l380,CINEPLACE,-8.54985,41.877777
Loja:l544,CASA DAS BOLAS DE BERLIM,-7.0879517,39.86015
Loja:l453,CALZEDONIA,-7.8493934,37.43399
Loja:l998,CENTROS ÚNICO,-7.2582984,41.39831
Loja:l568,ACABEHOME,-9.147055,39.886234
Loja:l738,EQUIVALENZA,-8.929191,37.818565
Loja:l545,H&M,-7.573394,37.184956
Loja:l810,CALZEDONIA,-7.5811496,40.13353
Loja:l713,CHATEAU D'AX,-6.6538877,39.218525
Loja:l860,CORTEFIEL,-7.8599973,37.290115
Loja:l540,CENTROS ÚNICO,-6.9779515,39.266796
Loja:l132,HEBE GYROS,-7.9347525,38.684296
Loja:l610,ESPAÇO CASA,-7.3011975,37.555298
Loja:l548,D'ORO JÓIAS,-6.704982,41.82258
Loja:l258,BLINK,-6.925523,38.68579
Loja:l626,CASA DAS BOLAS DE BERLIM,-7.2085495,41.760983
Loja:l502,CHAVIARTE,-9.122797,39.570972
Loja:l943,CHAVIARTE,-8.376832,39.485825
Loja:l899,CHATEAU D'AX,-7.8232217,38.812237
Loja:l590,COLCHAONET,-7.0897865,40.2131
Loja:l344,D'ORO JÓIAS,-8.2937,40.092693
Loja:l489,HAMBURGUERIA DEGEMA,-7.647071,41.18683
Loja:l246,ESPAÇO CASA,-9.119673,39.045372
Loja:l355,AÇAÍ NATURA,-8.774225,40.172596
Loja:l001,CALZEDONIA,-7.256708,41.93397
Loja:l966,CINEPLACE,-6.513842,37.74535
Loja:l337,CALÇADO GUIMARÃES,-7.650103,37.028095
Loja:l371,H&M,-7.3825936,37.50001
Loja:l598,CHATEAU D'AX,-8.945684,38.61485
